"mgrid","Fecha","accidentes","Clas.Final","TemporadaTrafico","Eventos.Especiales","DiaMes","T_Med","T_Max","T_Min","Hum_Rel_Med","Prec_Tot","Vis_Med","Vel_Med_Viento","Vel_Max_S_Viento","Vel_Max_Raf_Viento","Ind_Lluvia","Ind_Nieve","Ind_Tormenta","Ind_Niebla","semaf_count_m","colegios_count_m","paraderos_count_m","parques_count_m","estaciones_count_m","viasprincipales_count_m","viassecundarias_count_m","viviendas_count_m","hogares_count_m","personas_count_m","comercial_count_m","lotes_count_m"
164,2014-04-20,1,"DomingoFestivo","Bajo Trafico","No",20,14.6,19,10,74,3.05,12.4,10.7,18.3,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-05-20,2,"Habil","Normal Trafico","No",20,14.5,19,11.6,66,0,11.6,11.9,20.6,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-07-20,2,"DomingoFestivo","Moderado Trafico","No",20,13.6,17.8,9.4,72,0,10.1,11.7,24.1,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-10-20,1,"Habil","Normal Trafico","No",20,13.6,18.2,9,77,3.05,11.1,7,14.4,0,"0","0","1","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-12-20,2,"Sabado","Moderado Trafico","Novenas",20,14.4,21,9.8,77,9.91,8.4,6.7,22.2,0,"1","0","1","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-03-21,2,"VisperaDescanso","Normal Trafico","No",21,14.4,21.2,8,69,0,11.1,11.1,22.2,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-04-21,1,"Habil","Normal Trafico","No",21,13.5,18.2,8.5,79,0,10.9,9.4,22.2,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-05-21,1,"Habil","Normal Trafico","No",21,12.2,20,2.6,77,0,11.9,9.6,24.1,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-06-21,1,"Sabado","Bajo Trafico","No",21,13.6,18.1,9.5,77,5.08,10.8,8.9,22.2,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-07-21,1,"Habil","Moderado Trafico","No",21,13.8,18,9.6,66,0,12.2,13.9,28.7,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-08-21,2,"Habil","Normal Trafico","No",21,13.3,19.4,7.9,74,0,10.9,8,22.2,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-10-21,1,"Habil","Normal Trafico","No",21,14.1,19,9.8,69,0,11.6,10,18.3,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-11-21,1,"VisperaDescanso","Normal Trafico","No",21,13.9,19.6,9.5,83,0,9.3,7,22.2,0,"1","0","1","1",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-01-22,3,"Habil","Moderado Trafico","No",22,14.3,19,9.9,76,NA,10.1,9.1,25.9,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-03-22,1,"Sabado","Moderado Trafico","No",22,14.8,21,8.8,64,0,9,10.2,18.3,31.7,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-04-22,1,"Habil","Normal Trafico","No",22,13.9,18.2,12,82,3.05,10.3,7.6,29.4,0,"1","0","1","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-05-22,1,"Habil","Normal Trafico","No",22,15.6,23,9.8,74,10.92,9.3,8,29.4,0,"1","0","1","1",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-06-22,1,"DomingoFestivo","Bajo Trafico","No",22,13.8,18.1,10.6,82,2.29,10.1,8.5,18.3,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-07-22,1,"Habil","Moderado Trafico","No",22,14.4,19,11,70,0.25,11.3,14.8,27.8,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-09-22,1,"Habil","Normal Trafico","No",22,14.2,20,9,72,13.97,10.9,8.3,22.2,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-11-22,2,"Sabado","Normal Trafico","No",22,12.6,20,7.7,83,0.76,6.9,7.6,29.4,0,"1","0","1","1",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-12-22,1,"Habil","Moderado Trafico","Novenas",22,13.8,21,7,65,0.76,10,12.6,27.8,0,"0","0","0","1",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-01-23,1,"Habil","Moderado Trafico","No",23,13.9,20,7.8,72,20.07,10.5,12.2,29.4,0,"1","0","0","1",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-03-23,1,"DomingoFestivo","Moderado Trafico","No",23,14.8,21,9.7,67,0,11.7,10.9,18,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-04-23,1,"Habil","Normal Trafico","No",23,13.8,20,8,80,18.03,10.8,10.2,24.1,0,"1","0","1","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-05-23,3,"VisperaDescanso","Normal Trafico","No",23,14.5,22.6,9,81,7.11,11.6,8.9,29.4,0,"1","0","1","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-06-23,1,"FestivoEntreSemana","Bajo Trafico","No",23,13.6,18,9.9,77,0,10.3,10.4,28.7,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-07-23,1,"Habil","Moderado Trafico","No",23,13.9,19,9.7,70,0.25,12.1,13.5,33.5,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-09-23,1,"Habil","Normal Trafico","No",23,14.3,21,8.7,64,0,11.3,7.6,14.8,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-11-23,2,"DomingoFestivo","Normal Trafico","No",23,15.1,21,9,70,0,12.1,12,28.7,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-01-24,1,"VisperaDescanso","Moderado Trafico","No",24,12,21,2.8,74,0,9.7,9.1,25.9,0,"0","0","0","1",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-05-24,1,"Sabado","Normal Trafico","No",24,14.9,22,8,64,12.95,10.5,11.9,79.1,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-07-24,1,"Habil","Moderado Trafico","No",24,13.7,19,9.7,75,1.02,11.6,13.1,33.5,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-08-24,3,"DomingoFestivo","Normal Trafico","No",24,14.3,20,8.5,70,0.25,12.2,8,18.3,33.5,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-09-24,1,"Habil","Normal Trafico","No",24,12.9,20.6,5,72,0,11.6,8.1,18.3,0,"0","0","0","1",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-06-25,1,"Habil","Bajo Trafico","No",25,13.8,18,11,78,4.06,10.5,8.1,22.2,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-07-25,1,"VisperaDescanso","Moderado Trafico","No",25,14.6,20,8.7,63,0.51,11.6,14.3,33.5,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-10-25,1,"Sabado","Normal Trafico","No",25,14.1,20.4,10,82,7.87,10.1,9.1,20.6,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-02-26,3,"Habil","Normal Trafico","No",26,14.2,19,11,83,0.51,7.9,8.9,25.9,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-03-26,2,"Habil","Normal Trafico","No",26,13.9,19,9,75,0,10.5,9.3,18.3,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-04-26,1,"Sabado","Normal Trafico","No",26,14.3,19,10.8,74,0,12.1,9.6,20.6,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-08-26,2,"Habil","Normal Trafico","No",26,13.1,17.4,9,75,3.05,11.1,12.2,22.2,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-03-27,1,"Habil","Normal Trafico","No",27,14.7,19,9,67,0,10.6,12.4,31.7,0,"0","0","1","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-05-27,3,"Habil","Normal Trafico","No",27,13.4,17,9.5,79,0.51,10.1,8.3,18.3,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-07-27,1,"DomingoFestivo","Moderado Trafico","No",27,13.8,20.8,9.8,66,0,12.1,11.5,35.9,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-08-27,1,"Habil","Normal Trafico","No",27,12.4,17.4,9.6,79,2.03,11.1,7.8,18.3,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-09-27,1,"Sabado","Normal Trafico","No",27,13.6,19.6,8,71,0,11.3,10.9,29.4,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-11-27,1,"Habil","Normal Trafico","No",27,13.2,19.6,7,82,0.25,9.8,7.4,20.6,0,"1","0","1","1",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-02-28,3,"VisperaDescanso","Normal Trafico","No",28,13.2,18.4,10.9,89,2.03,8.5,9.3,39.6,0,"1","0","0","1",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-03-28,1,"VisperaDescanso","Normal Trafico","No",28,14.3,22,8,64,0,9.2,8.7,18.3,0,"0","0","0","1",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-09-28,1,"DomingoFestivo","Normal Trafico","No",28,13.7,24,7.8,67,NA,11.7,12.8,35.9,0,"1","0","1","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-11-28,1,"VisperaDescanso","Normal Trafico","No",28,13.2,21,7,74,5.08,10.3,9.3,22.2,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-01-29,2,"Habil","Normal Trafico","No",29,14.2,20,7.7,75,0.76,10.3,10.4,22.2,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-03-29,1,"Sabado","Normal Trafico","No",29,13.1,22,4,73,0,7.9,10,25.9,0,"0","0","0","1",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-04-29,4,"Habil","Normal Trafico","No",29,14.7,20.9,11,74,5.08,11.1,10,18.3,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-05-29,1,"Habil","Normal Trafico","No",29,14.8,19.8,10.6,74,0.25,10.8,8,16.5,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-06-29,1,"DomingoFestivo","Bajo Trafico","No",29,13.9,19,10,73,1.02,11.3,12,25.9,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-07-29,1,"Habil","Moderado Trafico","No",29,13.5,20,8,61,0,12.1,17,33.5,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-08-29,1,"VisperaDescanso","Normal Trafico","No",29,13.4,19,6.5,66,0,11.7,17.2,37,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-09-29,1,"Habil","Normal Trafico","No",29,13.9,19,9,61,0,12.1,12.6,25.9,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-11-29,1,"Sabado","Moderado Trafico","No",29,13.6,20.5,8,72,0,13.8,9.3,22.2,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-12-29,1,"Habil","Bajo Trafico","No",29,12.4,20.4,4.9,61,0,11.7,11.9,24.1,0,"0","0","0","1",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-04-30,2,"VisperaDescanso","Normal Trafico","No",30,14.7,21,9.8,71,0.51,12.1,9.4,21.7,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-05-30,2,"VisperaDescanso","Normal Trafico","No",30,14.1,20,9,79,0,10.1,7.4,14.8,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-09-30,1,"Habil","Normal Trafico","No",30,13.2,19.2,5,57,0,12.7,14.6,25.9,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-10-30,1,"Habil","Normal Trafico","No",30,13,20,6.8,80,0,8.5,8.5,18.3,0,"0","0","1","1",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-12-30,2,"Habil","Bajo Trafico","No",30,13.4,20.4,4,65,0,12.4,12.8,25.9,27.8,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-01-31,2,"VisperaDescanso","Normal Trafico","No",31,14.7,20.4,10,71,0,10,9.8,25.9,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-05-31,1,"Sabado","Moderado Trafico","No",31,14.8,20.2,11.7,73,2.03,11.6,10.2,25.2,0,"1","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-08-31,1,"DomingoFestivo","Normal Trafico","No",31,13.6,19.9,6.5,58,0,12.4,15.4,35.2,0,"0","0","0","0",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
164,2014-10-31,1,"VisperaDescanso","Normal Trafico","Halloween",31,14.4,19.2,9,75,0.25,9.7,8.5,22.2,0,"1","0","0","1",31,32,62,15,3,4,849,10829,11543,38698,4846,6429
165,2014-01-01,1,"FestivoEntreSemana","Bajo Trafico","No",1,13.8,21,7.5,62,0,11.9,12.4,22.2,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-02-01,1,"Sabado","Normal Trafico","No",1,12.4,20.4,3.9,76,0,10.1,11.3,29.4,0,"0","0","0","1",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-09-01,1,"Habil","Normal Trafico","No",1,14.4,21,9,60,0,12.7,15.4,37,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-10-01,3,"Habil","Normal Trafico","No",1,13.6,19.4,8,64,0,11.7,15.4,29.4,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-11-01,1,"Sabado","Moderado Trafico","No",1,14.1,20,9,80,1.02,10.9,8.9,22.2,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-12-01,2,"Habil","Moderado Trafico","No",1,14.2,19.2,10,70,0,12.1,13.1,25.2,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-01-02,1,"Habil","Bajo Trafico","No",2,12.8,21.3,4.6,72,0,11.9,12.4,28.7,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-02-02,1,"DomingoFestivo","Normal Trafico","No",2,12.9,24,7,78,0,9.8,10.2,25.9,0,"0","0","0","1",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-05-02,1,"VisperaDescanso","Normal Trafico","No",2,15.2,20.2,11.7,73,1.02,11.6,7.8,24.1,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-06-02,1,"FestivoEntreSemana","Moderado Trafico","No",2,15.1,20,12,75,0,11.6,9.6,22.2,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-07-02,1,"Habil","Moderado Trafico","No",2,14.8,20,10.1,72,3.05,11.4,13.9,29.4,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-08-02,2,"Sabado","Normal Trafico","No",2,13.8,17,11,72,NA,10,16.7,42.4,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-09-02,2,"Habil","Normal Trafico","No",2,12.8,20.5,6.9,75,0,12.1,9.4,22.2,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-11-02,1,"DomingoFestivo","Moderado Trafico","No",2,13.9,21,7.6,75,0.76,11.3,8.1,18.3,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-01-03,1,"VisperaDescanso","Bajo Trafico","No",3,14.1,21.3,6,69,0,11.7,12,25.9,27.8,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-03-03,1,"Habil","Normal Trafico","No",3,13.1,18.4,7.5,82,0.76,7.9,9.6,25.9,0,"1","0","1","1",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-04-03,3,"Habil","Normal Trafico","No",3,14.7,20,11,75,0,10.8,12,25.9,0,"0","0","1","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-07-03,1,"Habil","Moderado Trafico","No",3,14.4,20.1,8.8,65,0,11.7,10.4,25.9,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-10-03,1,"VisperaDescanso","Normal Trafico","No",3,14.1,18.4,9,69,0.51,12.4,11.9,22.2,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-03-04,1,"Habil","Normal Trafico","No",4,13.6,18,9,84,5.08,7.7,8.5,22.2,0,"1","0","0","1",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-05-04,3,"DomingoFestivo","Normal Trafico","No",4,12.8,21.7,5,71,0,12.2,9.8,22.2,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-06-04,2,"Habil","Moderado Trafico","No",4,15.2,19.4,11,72,0,11.6,10.6,22.2,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-07-04,1,"VisperaDescanso","Moderado Trafico","Partido Colombia",4,13.7,20,8,71,NA,12.4,11.9,25.9,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-09-04,1,"Habil","Normal Trafico","No",4,13.7,18.4,9,69,0,10.6,13.7,28.7,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-10-04,1,"Sabado","Moderado Trafico","No",4,13.5,20.1,8,75,0,11.6,8.5,22.2,0,"1","0","1","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-01-05,1,"DomingoFestivo","Bajo Trafico","No",5,13.4,22,7.6,74,NA,12.2,12.6,27.8,0,"1","0","1","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-02-05,1,"Habil","Normal Trafico","No",5,13.9,21.4,7,74,0,10.6,10.7,28.7,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-05-05,1,"Habil","Normal Trafico","No",5,14.7,21,10.6,77,0,11.3,8,24.1,0,"0","0","1","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-07-05,1,"Sabado","Moderado Trafico","No",5,14.2,19.9,10,72,0.76,11.9,10.4,22.2,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-06-06,1,"VisperaDescanso","Moderado Trafico","No",6,14,19.8,10.8,78,0,11.6,9.4,20.6,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-08-06,3,"VisperaDescanso","Normal Trafico","No",6,13.8,17,9.2,70,0,10.6,15,29.4,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-10-06,1,"Habil","Moderado Trafico","No",6,14.5,20.3,9.6,73,0,11.1,8.7,22.2,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-02-07,1,"VisperaDescanso","Normal Trafico","No",7,12.8,20.5,8,78,NA,7.9,8.7,20.6,0,"1","0","1","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-05-07,1,"Habil","Normal Trafico","No",7,14.8,19,11.9,81,7.87,10.1,6.7,18,0,"1","0","1","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-07-07,1,"Habil","Moderado Trafico","No",7,12.6,17.9,9,83,0.25,10.6,10.4,22.2,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-11-07,1,"VisperaDescanso","Normal Trafico","No",7,14.7,21,11,78,0.25,10.3,8.3,16.5,0,"1","0","1","1",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-12-07,3,"DomingoFestivo","Bajo Trafico","No",7,12.3,18,8.9,89,2.03,5.8,5.2,14.8,0,"0","0","1","1",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-02-08,2,"Sabado","Normal Trafico","No",8,14.9,20,11.8,67,1.02,10.8,11.9,27.8,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-07-08,2,"Habil","Moderado Trafico","No",8,13.7,18,10,74,3.05,12.2,12.6,25.9,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-08-08,1,"VisperaDescanso","Normal Trafico","No",8,13.2,19,9.8,72,NA,11.3,10.6,25.9,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-10-08,2,"Habil","Moderado Trafico","No",8,13.8,18,9,81,0,9.3,8.7,18,0,"1","0","1","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-11-08,1,"Sabado","Normal Trafico","No",8,13.8,20.6,9.8,83,0.25,10.5,8,22.2,0,"0","0","1","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-02-09,2,"DomingoFestivo","Normal Trafico","No",9,12.6,20,5.2,76,0,11.4,7.2,22.2,0,"1","0","1","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-04-09,1,"Habil","Normal Trafico","No",9,14.8,20.2,9,60,0,11.6,10.7,27.8,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-05-09,2,"VisperaDescanso","Normal Trafico","No",9,13.8,18.6,11.4,84,11.94,8.5,8.5,20.6,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-07-09,1,"Habil","Moderado Trafico","No",9,13.2,17.6,9,76,0,10.3,9.3,20.6,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-08-09,1,"Sabado","Normal Trafico","No",9,12.8,17,10,81,NA,9.5,12,27.8,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-09-09,1,"Habil","Normal Trafico","No",9,12.6,20,5.6,65,0,12.2,10.9,22.2,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-10-09,1,"Habil","Moderado Trafico","No",9,12.9,17.8,11,86,11.94,8.7,6.5,18.3,0,"1","0","1","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-11-09,1,"DomingoFestivo","Normal Trafico","No",9,14.5,19,11,81,4.06,9.7,8,22.2,0,"1","0","1","1",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-12-09,1,"Habil","Moderado Trafico","No",9,13.4,18.8,10.7,84,0.51,9.8,7.6,13,0,"1","0","1","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-03-10,2,"Habil","Normal Trafico","No",10,13.6,19,7,77,0,10.3,10.4,28.7,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-04-10,2,"Habil","Normal Trafico","No",10,14.2,20.2,9,65,0,12.4,13.5,24.1,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-09-10,1,"Habil","Normal Trafico","No",10,13,19.5,5,68,0,12.1,8.7,14.8,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-11-10,1,"Habil","Normal Trafico","No",10,13.4,20,9,84,1.02,9.2,7.6,29.4,0,"1","0","1","1",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-05-11,1,"DomingoFestivo","Normal Trafico","Día de la madre",11,14,18.2,11,87,0,9,9.6,27.8,0,"1","0","1","1",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-07-11,1,"VisperaDescanso","Moderado Trafico","No",11,14.1,19,9,72,0,11.9,14.4,29.4,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-08-11,1,"Habil","Normal Trafico","No",11,14.3,19,9,68,0,10,14.4,27.8,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-10-11,1,"Sabado","Moderado Trafico","No",11,13.8,18.2,11.8,82,3.05,9.8,7,18.3,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-12-11,1,"Habil","Moderado Trafico","No",11,12.9,17.8,11,86,1.02,7.7,5.6,11.1,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-02-12,3,"Habil","Normal Trafico","No",12,13.6,21,6.8,71,NA,11.6,9.3,22.2,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-04-12,1,"Sabado","Moderado Trafico","No",12,13.8,19,9.6,68,0,12.1,13.5,22.2,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-07-12,1,"Sabado","Moderado Trafico","No",12,12.7,18.8,11,78,0.76,11.6,8,20.6,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-08-12,1,"Habil","Normal Trafico","No",12,13.6,24,9,72,NA,10.5,13,29.4,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-10-12,3,"DomingoFestivo","Moderado Trafico","No",12,13.9,20,10.5,75,0,10.9,8.9,27.8,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-11-12,2,"Habil","Normal Trafico","No",12,14.3,19.5,11,77,0,12.1,10,25.9,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-02-13,1,"Habil","Normal Trafico","No",13,12.5,20.6,7.9,81,2.03,10.3,9.1,20.6,0,"1","0","1","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-09-13,1,"Sabado","Normal Trafico","No",13,14.3,18.3,10.4,71,2.03,11.6,12.4,28.7,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-10-13,1,"FestivoEntreSemana","Moderado Trafico","No",13,14.5,20.4,10.6,73,6.1,10.6,9.8,25.9,0,"1","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
165,2014-01-14,2,"Habil","Moderado Trafico","No",14,13.3,19.4,7,71,0,11.4,8.9,18.3,0,"0","0","0","0",15,27,35,26,3,6,694,11180,12596,43800,1769,5033
