VIVIENDAS,HOGAR,PERSONA,Comercial,Lotes,Longitud,Latitud
42,42,118,49,14,-74.05232333,4.674905689
30,30,108,0,28,-74.05230892,4.728761685
254,253,676,17,23,-74.05230421,4.731985274
58,53,115,0,9,-74.0522848,4.701753773
160,148,345,13,24,-74.05226723,4.66479697
130,121,353,11,14,-74.05225633,4.699542028
20,19,61,11,12,-74.0522476,4.720717255
3,3,13,0,1,-74.05224752,4.751938172
56,55,141,0,7,-74.05223891,4.695242403
4,4,10,15,16,-74.05222405,4.667692029
60,65,217,0,27,-74.05221779,4.759085427
34,28,73,0,5,-74.0522033,4.656647972
875,869,2521,0,31,-74.05217347,4.747436083
15,12,43,7,23,-74.05216903,4.755833413
41,40,157,0,2,-74.05216685,4.709375293
237,237,627,14,17,-74.05215964,4.73280109
419,425,1495,7,3,-74.05215316,4.749691435
36,38,134,29,34,-74.05215258,4.723372282
193,174,359,10,17,-74.05215047,4.661088771
72,75,238,21,29,-74.05214077,4.72618038
76,70,194,25,10,-74.05213665,4.665906788
18,18,64,18,6,-74.05212893,4.688310089
25,21,69,12,17,-74.05212555,4.756766719
65,68,226,9,26,-74.05212171,4.750751858
30,30,92,0,4,-74.05211271,4.651882701
5,4,11,0,1,-74.05211137,4.64906527
34,36,103,6,4,-74.05211116,4.683351312
111,109,370,98,19,-74.05209728,4.708036799
19,24,72,10,13,-74.0520947,4.72133902
110,103,382,0,3,-74.05205657,4.710657696
93,92,276,12,8,-74.05205492,4.733379421
204,195,415,5,19,-74.05202608,4.703265287
128,125,276,0,23,-74.05201122,4.652985283
13,13,43,7,3,-74.05198347,4.684345644
3,3,7,7,13,-74.05195842,4.754260718
12,11,36,0,13,-74.05193348,4.721970437
32,31,114,0,30,-74.05193322,4.729354493
391,381,1234,0,1,-74.05191449,4.734287385
63,66,192,0,26,-74.05191318,4.758973213
68,68,162,21,15,-74.0519044,4.689645795
86,81,173,25,25,-74.05186305,4.679559765
350,341,876,17,20,-74.05186126,4.727139534
20,22,82,0,6,-74.05185934,4.765147939
53,54,198,15,32,-74.05185754,4.765804303
12,12,42,0,9,-74.05184282,4.729982482
35,31,59,0,9,-74.05183077,4.694187542
86,83,204,0,6,-74.05182662,4.647934092
93,88,269,0,14,-74.05182244,4.697540933
73,66,140,0,10,-74.05181906,4.657484773
176,177,491,6,16,-74.05181538,4.680654855
17,17,29,39,18,-74.05181328,4.677888618
57,49,99,18,6,-74.05179596,4.674196979
84,80,255,7,27,-74.05177856,4.759503146
16,16,48,0,10,-74.05176903,4.722635858
67,67,139,0,5,-74.05176691,4.672575653
73,88,313,10,35,-74.05176492,4.766056615
24,25,87,16,26,-74.05175355,4.724228328
282,283,915,0,2,-74.05174243,4.768137002
97,91,272,0,12,-74.05172937,4.670712016
30,27,92,9,23,-74.05172795,4.755681854
157,175,508,16,66,-74.05172674,4.728091872
34,33,80,0,2,-74.05171714,4.651177062
88,82,200,8,15,-74.05171704,4.698409509
91,73,198,0,11,-74.05170185,4.700507796
25,19,72,5,16,-74.05169444,4.7565882
52,52,144,5,10,-74.05168726,4.695101866
105,104,224,0,16,-74.05164068,4.656028975
31,27,79,0,6,-74.05160747,4.661367902
33,33,117,0,30,-74.05158308,4.729301793
62,54,118,0,12,-74.05158003,4.650399482
3,5,16,0,1,-74.05157814,4.685258039
38,40,142,9,16,-74.05156458,4.765073044
35,34,105,16,27,-74.05155445,4.691684334
33,32,101,10,12,-74.05155138,4.725153419
11,11,38,5,6,-74.05154293,4.659003999
0,0,0,7,11,-74.0515364,4.67605331
37,38,97,16,5,-74.05151553,4.684078266
30,30,81,20,5,-74.05146742,4.673149991
61,56,134,15,26,-74.05145276,4.661857887
151,151,437,5,2,-74.05144501,4.737743587
142,137,427,0,18,-74.0514257,4.681310813
68,59,161,14,6,-74.05141282,4.674834246
111,107,303,0,8,-74.0514093,4.682149496
0,0,0,13,16,-74.05139334,4.686850936
92,89,293,8,38,-74.05138648,4.758934469
83,79,262,10,25,-74.05138204,4.759634558
39,39,146,0,34,-74.051371,4.728565179
16,15,49,7,15,-74.05136292,4.725938613
49,48,104,6,12,-74.05136209,4.665259559
414,410,1267,0,4,-74.05135961,4.76939643
60,57,171,6,21,-74.05134318,4.764919802
401,387,1195,0,17,-74.05134262,4.712361887
63,58,122,9,18,-74.05131938,4.663226322
52,50,164,0,0,-74.05130848,4.716253393
115,127,368,15,29,-74.05130612,4.750612142
30,29,107,0,13,-74.05128283,4.755624574
91,89,284,0,0,-74.05128198,4.716767249
48,48,120,0,7,-74.05125926,4.651492183
117,88,217,7,17,-74.05125901,4.703134943
135,126,419,0,0,-74.05125604,4.715240385
37,35,129,0,32,-74.05123637,4.729248831
52,51,134,47,1,-74.05122098,4.677123997
106,100,253,15,8,-74.05122034,4.669609985
6,6,11,0,19,-74.05122016,4.730647083
0,0,0,6,6,-74.05121683,4.693241102
62,62,162,22,24,-74.05121647,4.666937922
804,780,2218,18,1,-74.05121288,4.736169578
76,76,193,43,19,-74.05119857,4.704504872
8,7,27,0,5,-74.05118496,4.742130508
26,23,79,0,18,-74.05117149,4.756403259
24,24,66,0,10,-74.05116721,4.688191711
3,3,5,0,0,-74.0511612,4.717264144
38,39,126,0,27,-74.05114306,4.726891348
327,321,996,9,20,-74.05111014,4.654247691
57,54,129,27,8,-74.05110615,4.67383935
38,49,164,12,22,-74.05110305,4.764781054
102,103,344,13,37,-74.05108385,4.758823581
4,4,14,11,2,-74.05108097,4.684044441
21,14,37,28,7,-74.05106917,4.699335128
104,103,263,14,29,-74.05106227,4.662276078
26,26,68,29,18,-74.05105962,4.694468262
84,81,192,0,6,-74.05101103,4.672275499
350,321,1137,6,4,-74.05100609,4.766582312
53,59,234,26,31,-74.05100294,4.765412908
142,128,359,9,32,-74.05097021,4.731018875
113,113,261,0,25,-74.05096955,4.655498657
19,19,31,20,20,-74.05096668,4.66376182
47,47,111,6,17,-74.05095526,4.689477877
105,97,306,0,11,-74.05094092,4.658472067
25,24,58,15,18,-74.05092028,4.695927424
28,27,87,5,11,-74.0509044,4.700357759
34,34,118,0,29,-74.05090339,4.729105822
43,41,104,0,6,-74.0508864,4.649882308
87,81,268,0,14,-74.05087494,4.671223119
43,40,126,21,6,-74.05086895,4.706726526
66,78,280,12,33,-74.05085921,4.765641883
66,63,176,0,5,-74.05085263,4.682703881
252,243,646,18,28,-74.0508388,4.731700895
12,12,45,7,2,-74.0508323,4.685130563
173,173,560,13,1,-74.05082979,4.751347283
6,6,23,0,0,-74.05081315,4.716323059
52,49,155,21,5,-74.05080939,4.674521298
0,0,0,0,1,-74.05078596,4.705216837
12,11,32,0,16,-74.05077748,4.72057506
5,4,22,0,0,-74.05077024,4.715670195
121,129,484,15,40,-74.05075654,4.758761028
46,43,138,0,15,-74.05075123,4.707939259
91,85,219,0,7,-74.05074145,4.650802314
5,5,21,0,1,-74.05073286,4.652521463
48,48,143,5,9,-74.05071341,4.701490272
5,5,24,12,12,-74.05071228,4.69095674
22,22,79,0,17,-74.05070586,4.756257569
306,299,864,28,14,-74.05070264,4.73254601
91,86,241,13,20,-74.0506967,4.746154331
231,226,664,0,4,-74.05068327,4.749409664
16,15,46,47,6,-74.05067132,4.686299927
87,85,222,6,2,-74.05065848,4.751934377
72,72,231,0,10,-74.05064475,4.657359698
3,3,14,0,0,-74.05064286,4.715350405
47,49,154,12,14,-74.05063017,4.750646848
9,9,30,0,0,-74.05062659,4.716007384
149,139,402,0,7,-74.05062244,4.714023883
107,107,282,15,7,-74.05060655,4.733129412
28,28,73,15,17,-74.05058683,4.697795419
35,33,87,0,8,-74.0505712,4.687112493
8,8,30,0,0,-74.05055277,4.717359496
113,109,282,15,16,-74.05054908,4.664321176
8,7,22,0,0,-74.05054237,4.716670601
37,37,116,60,12,-74.05052831,4.676720674
22,21,50,10,5,-74.05052094,4.667939865
74,69,136,25,16,-74.0505174,4.68041054
112,107,307,6,11,-74.05051618,4.747109713
8,8,31,0,0,-74.05049413,4.718016206
458,451,1384,13,12,-74.05048879,4.734012963
89,87,246,0,13,-74.05048049,4.702884043
11,10,40,0,0,-74.05047876,4.714943853
54,56,174,7,17,-74.05047526,4.750202575
124,122,351,15,16,-74.05045077,4.682134892
182,172,672,6,1,-74.05044749,4.764659401
18,18,46,12,12,-74.050439,4.692064651
3,3,10,38,4,-74.05043347,4.68425835
67,71,229,19,22,-74.05043205,4.758350945
11,11,44,0,0,-74.05042176,4.715604827
46,46,133,5,14,-74.05041329,4.665905863
207,201,489,10,22,-74.05040841,4.659926496
31,29,72,24,8,-74.05038915,4.673473808
49,44,132,0,10,-74.05038734,4.7091174
46,48,144,0,12,-74.05037891,4.656042114
12,11,39,0,0,-74.05037843,4.716287583
157,166,465,22,28,-74.05037247,4.748040611
30,28,82,19,28,-74.05036593,4.72309982
13,13,50,0,0,-74.05036342,4.715288175
10,9,36,0,0,-74.05035839,4.718361167
0,0,0,12,6,-74.05033652,4.699001259
8,7,28,0,0,-74.05029547,4.717711561
15,15,61,0,14,-74.05028716,4.75607173
0,0,0,0,1,-74.05028012,4.761093965
0,0,0,17,7,-74.0502706,4.699357137
9,8,31,0,0,-74.05025731,4.71594898
101,97,236,18,4,-74.05025407,4.684985898
45,44,126,0,10,-74.0502467,4.689086422
32,31,93,0,6,-74.0502303,4.67195687
58,52,163,15,16,-74.05022964,4.758905309
85,79,192,13,15,-74.05020314,4.66249697
36,33,97,14,15,-74.05019741,4.692896739
48,51,164,12,13,-74.05016573,4.750566976
7,6,22,0,0,-74.05016426,4.716609313
9,9,37,0,0,-74.05016127,4.717311299
41,41,122,0,11,-74.05016079,4.654959223
3,3,12,0,15,-74.05015332,4.653348357
11,9,30,6,7,-74.05014884,4.724413782
116,110,328,0,2,-74.0501193,4.751491487
22,21,88,0,9,-74.05011846,4.720402146
97,95,239,13,5,-74.05010652,4.70524709
27,27,91,0,6,-74.05009767,4.689993684
44,42,135,0,21,-74.05009556,4.753351888
4,4,11,10,6,-74.05008484,4.69537328
77,75,206,0,10,-74.05007369,4.674137989
12,9,40,0,0,-74.05006262,4.717972223
68,66,186,0,31,-74.0500078,4.694113776
33,32,127,0,1,-74.04997289,4.725459621
154,145,400,0,16,-74.04997122,4.650395256
33,33,71,32,6,-74.04996633,4.672462804
7,7,29,0,0,-74.04996183,4.717659115
3,3,9,45,3,-74.04996127,4.736605096
8,8,33,0,0,-74.04994234,4.718290058
74,73,219,8,12,-74.049942,4.666476064
40,39,106,0,6,-74.04993707,4.701358962
45,43,173,0,21,-74.04992471,4.754219882
43,42,127,15,28,-74.04991484,4.745979233
65,57,166,0,10,-74.04991029,4.658552254
333,291,986,15,27,-74.04990064,4.710280648
0,0,0,7,1,-74.04989456,4.696006038
13,13,31,0,3,-74.04986829,4.651642505
84,80,219,0,7,-74.04985297,4.683244994
80,80,234,13,17,-74.04985229,4.668999171
22,20,80,0,18,-74.04983924,4.755940546
53,51,128,25,19,-74.04980452,4.681800508
54,105,517,0,2,-74.04977754,4.758509147
44,40,150,0,19,-74.04977025,4.755045569
112,105,304,59,26,-74.04975381,4.70349348
104,98,309,0,3,-74.0497054,4.746940787
51,46,156,0,29,-74.04969138,4.723005439
361,336,1019,0,7,-74.04968936,4.768882686
46,47,150,0,12,-74.04965713,4.759600287
119,115,299,0,13,-74.04965434,4.663261543
46,44,139,0,11,-74.0496402,4.687924103
49,46,102,73,7,-74.04962907,4.673107078
8,8,28,15,12,-74.04961795,4.697277414
96,95,191,0,15,-74.04961408,4.656986081
32,32,95,0,12,-74.04960945,4.691679198
60,45,152,0,0,-74.04958727,4.719285476
5,5,10,0,1,-74.04958103,4.66499769
31,31,80,29,15,-74.04956874,4.706347517
12,11,32,0,6,-74.04955107,4.719793635
76,71,162,16,16,-74.04954745,4.686095379
26,25,70,12,8,-74.04952852,4.674934512
22,17,65,13,14,-74.04952578,4.753020064
122,125,381,5,14,-74.04952524,4.750325274
9,7,28,0,1,-74.04952444,4.654025369
48,47,124,0,10,-74.04951152,4.65554913
159,154,502,8,1,-74.04950997,4.747887542
41,39,94,0,1,-74.04950873,4.6512402
85,82,197,0,9,-74.04950016,4.688825592
143,159,464,6,34,-74.04947398,4.749509727
24,22,67,0,9,-74.04946513,4.724317623
3,3,7,41,10,-74.0494497,4.671698454
50,48,171,0,1,-74.04942693,4.720535994
49,47,119,0,15,-74.04942246,4.686916481
96,93,286,7,13,-74.04941369,4.667315797
27,25,94,0,12,-74.04940474,4.755749298
49,47,162,0,13,-74.04939823,4.707219754
214,196,709,5,6,-74.04939477,4.76010441
61,71,271,0,22,-74.04937213,4.759535886
27,25,86,0,11,-74.04934241,4.708048613
9,8,26,0,3,-74.04933354,4.658200523
54,48,129,0,5,-74.0493236,4.673729096
34,32,99,33,14,-74.049321,4.678231296
75,74,171,16,4,-74.04930252,4.70505934
16,15,60,5,20,-74.04929336,4.72538801
171,157,483,6,13,-74.04928841,4.652108976
49,46,110,20,9,-74.04927041,4.698089391
53,73,237,12,30,-74.049264,4.758106331
48,44,98,0,10,-74.04925247,4.692472551
45,42,114,0,6,-74.04923944,4.653444546
21,20,27,17,8,-74.04923564,4.682863697
50,45,139,0,12,-74.04921532,4.70888016
34,29,67,38,12,-74.04919563,4.699988414
0,0,0,8,1,-74.04917731,4.670118286
9,7,27,0,1,-74.04915518,4.653897965
112,101,383,22,65,-74.04914651,4.754222544
0,0,0,22,11,-74.04912706,4.675950283
498,472,1562,0,16,-74.04912634,4.711986684
39,36,91,20,18,-74.04911147,4.694920353
10,10,26,30,16,-74.04910251,4.681165071
258,252,676,10,31,-74.04908404,4.726528695
35,37,102,19,16,-74.04907701,4.698987244
22,24,81,0,9,-74.0490768,4.752949384
83,77,196,0,0,-74.04907485,4.64983658
68,72,255,0,22,-74.04906194,4.759439986
66,63,174,16,24,-74.04906092,4.745799241
14,12,26,5,16,-74.04905738,4.693232967
86,84,245,0,2,-74.04905219,4.731415133
72,68,177,0,20,-74.04904427,4.660838418
59,55,189,0,34,-74.04903988,4.722876067
32,31,63,0,4,-74.0490397,4.661175531
14,14,41,0,10,-74.04901225,4.719036301
13,12,30,8,17,-74.04901,4.701111799
208,203,606,0,8,-74.0489968,4.751230722
47,45,107,0,12,-74.04898609,4.65519603
36,32,122,0,16,-74.04895445,4.755577
24,24,69,27,8,-74.04894651,4.672751176
72,104,332,9,32,-74.04894402,4.758003577
431,409,1389,8,7,-74.0489328,4.765442796
72,68,158,0,12,-74.04891481,4.662220611
40,39,116,0,10,-74.04889601,4.687797059
86,84,248,0,8,-74.04888851,4.665795719
25,22,69,0,15,-74.04888567,4.696938463
51,51,161,0,24,-74.04886939,4.746779559
33,34,131,11,21,-74.04886306,4.750212578
50,47,86,14,14,-74.0488583,4.679114188
72,68,175,5,17,-74.04884348,4.695525849
50,46,129,0,18,-74.04882897,4.720158588
20,18,51,0,5,-74.04881532,4.725062108
258,245,616,10,20,-74.04881495,4.727416912
4,4,9,0,5,-74.04880659,4.668444581
10,10,31,18,10,-74.04879551,4.702394542
20,19,50,0,7,-74.04878243,4.688596942
129,120,294,0,21,-74.04877991,4.657308648
151,152,473,5,4,-74.048761,4.747737418
59,81,279,16,34,-74.04875841,4.758620774
31,28,107,15,45,-74.04875709,4.732887099
39,70,196,5,22,-74.04875404,4.759340489
46,45,117,0,5,-74.04873746,4.671076855
142,136,459,5,1,-74.04873336,4.761404057
15,14,54,0,4,-74.04870486,4.725719467
24,19,52,25,19,-74.04870427,4.693930145
7,7,23,0,0,-74.04870283,4.653971932
55,53,99,0,13,-74.04869944,4.691264359
98,94,226,25,27,-74.04869429,4.664102986
26,23,77,0,1,-74.04867465,4.661545303
200,191,508,15,29,-74.04867221,4.72827591
43,39,129,5,6,-74.04864522,4.699817525
71,98,295,9,32,-74.04863007,4.757901382
405,376,1178,51,16,-74.04862194,4.729317989
22,18,72,0,8,-74.04862143,4.752925355
46,42,107,0,6,-74.04861243,4.673385613
278,253,777,0,2,-74.04860441,4.766969396
51,51,133,0,3,-74.0485453,4.731380959
27,23,75,7,23,-74.04852574,4.724159943
3,3,6,35,13,-74.04851481,4.679792921
54,43,109,31,25,-74.04851367,4.704072408
32,28,114,11,11,-74.04850964,4.755428521
181,170,682,7,9,-74.04850561,4.763070832
30,36,106,13,14,-74.04849541,4.748590436
9,9,32,0,0,-74.04848275,4.654389442
31,29,110,0,31,-74.04846017,4.717518269
497,478,1287,9,5,-74.04845873,4.756499743
57,56,146,13,11,-74.04845441,4.674340074
38,61,200,0,23,-74.04844489,4.759243313
7,6,12,5,4,-74.04844014,4.671660284
67,66,180,0,10,-74.04842789,4.734109375
71,70,271,0,8,-74.0484209,4.713825543
3,3,10,17,14,-74.04840435,4.675549281
97,94,246,0,12,-74.04839205,4.659468429
21,23,70,0,2,-74.04838322,4.700658689
52,50,149,0,27,-74.04838294,4.722784759
185,180,519,0,7,-74.04835659,4.666721002
29,28,92,0,14,-74.0483516,4.718858257
86,90,275,9,25,-74.04834452,4.757710142
6,6,18,19,16,-74.0483376,4.686307094
189,183,590,5,36,-74.04833556,4.730430097
67,68,277,0,41,-74.0483268,4.753470601
5,4,7,0,1,-74.04830482,4.725284378
105,100,273,5,24,-74.04829232,4.689020184
195,182,562,10,10,-74.04827761,4.71511959
16,15,43,25,16,-74.04822276,4.701255423
43,43,114,0,6,-74.04822169,4.665237433
49,48,167,0,43,-74.04821759,4.73275561
213,199,570,6,4,-74.04821183,4.768416788
9,7,24,0,1,-74.04821076,4.654710585
224,224,623,0,1,-74.04820351,4.745623051
10,10,26,0,10,-74.04820294,4.68136179
13,13,40,0,12,-74.04818832,4.669622359
69,128,623,0,3,-74.04817921,4.752923779
19,18,55,7,10,-74.04817609,4.697730698
93,91,259,7,20,-74.04817319,4.692443377
74,82,251,19,37,-74.04817218,4.749275242
49,106,297,0,30,-74.04816027,4.759064659
31,30,114,0,20,-74.04815744,4.720043811
142,121,326,0,13,-74.048156,4.716225498
59,56,152,0,16,-74.04814466,4.696623199
58,73,239,25,25,-74.04813952,4.749896062
70,65,240,0,41,-74.04810242,4.754616992
73,85,259,16,29,-74.04807194,4.750279953
20,23,65,0,15,-74.04806294,4.755334947
26,26,84,0,3,-74.04805344,4.703259994
23,23,77,8,13,-74.0480504,4.687661332
64,82,282,16,34,-74.04803339,4.757769109
3,4,16,0,1,-74.04802578,4.746627445
17,17,55,11,10,-74.04802069,4.702057188
90,87,247,0,10,-74.04800557,4.65586411
7,7,20,23,22,-74.04800367,4.680344546
71,67,229,9,63,-74.04799637,4.760966167
4,4,17,0,5,-74.04798702,4.74759178
10,10,31,0,3,-74.04798445,4.670766736
29,27,96,0,1,-74.04797919,4.702657326
51,50,132,40,15,-74.04792838,4.67751114
32,31,90,5,13,-74.04792382,4.672626578
10,10,42,0,6,-74.04789904,4.724910295
27,27,80,10,16,-74.04788647,4.748493669
31,31,96,0,13,-74.04786041,4.705846615
454,443,1093,18,14,-74.04785868,4.662219099
64,86,272,5,30,-74.04784999,4.758964396
56,52,173,0,5,-74.04783818,4.703973385
40,33,122,0,9,-74.04780623,4.699303302
145,144,404,20,21,-74.04780159,4.689748895
34,34,119,6,32,-74.04778455,4.731045483
17,17,61,0,6,-74.04777594,4.725632545
117,110,311,5,10,-74.04776033,4.667891341
57,87,274,16,28,-74.04775922,4.75830216
33,32,127,0,31,-74.04775162,4.732512255
390,372,1026,7,2,-74.04773832,4.76658742
39,43,143,0,29,-74.04771991,4.72265314
16,16,51,0,18,-74.04771763,4.717298185
31,31,71,0,5,-74.04771418,4.67128402
8,8,25,28,12,-74.04770742,4.675168923
16,16,51,19,21,-74.04768942,4.694283754
59,95,317,22,34,-74.04768789,4.757600501
37,37,106,0,5,-74.04767249,4.684057311
8,8,28,9,9,-74.04764136,4.681048351
30,28,103,0,1,-74.04762404,4.71013586
23,23,69,0,7,-74.04761693,4.755187922
54,54,106,0,12,-74.04760099,4.664847958
41,40,112,0,3,-74.04759999,4.699879621
13,13,49,0,17,-74.04757959,4.733937043
20,15,37,0,12,-74.04753791,4.718321332
294,279,816,0,49,-74.04752945,4.65798864
41,57,185,5,22,-74.04751624,4.75894903
18,17,51,12,12,-74.04751302,4.718877146
24,26,84,0,10,-74.04748472,4.753387293
19,21,65,0,13,-74.04747917,4.748415746
42,41,121,21,11,-74.04747876,4.704568408
21,21,75,0,19,-74.04747468,4.73923716
95,87,246,5,9,-74.04746809,4.711066203
96,89,137,31,16,-74.04743758,4.6783678
27,29,84,0,18,-74.0474332,4.749127768
5,5,24,13,2,-74.04742874,4.750698383
35,44,150,0,25,-74.04740664,4.749958195
44,43,129,9,5,-74.04739501,4.671911032
14,14,39,0,15,-74.04738718,4.719527224
147,142,369,11,10,-74.04737826,4.663756556
67,61,157,12,17,-74.04737531,4.694891156
72,67,196,0,9,-74.04737232,4.711728111
61,60,164,6,20,-74.04735921,4.696809005
249,238,877,11,3,-74.04735803,4.764473111
11,11,37,0,11,-74.04735688,4.724817635
60,55,113,11,6,-74.04735676,4.673747244
45,40,100,7,8,-74.04735375,4.700854285
146,134,316,32,15,-74.04735067,4.692073943
16,16,36,28,10,-74.04733298,4.683057869
42,40,128,21,33,-74.04732385,4.740984753
17,17,60,23,18,-74.04731518,4.68632542
8,8,23,13,14,-74.04730846,4.720184542
59,58,230,0,6,-74.04728778,4.738219866
482,439,1283,11,2,-74.04728428,4.768087724
36,34,104,0,4,-74.04727726,4.662902318
157,134,355,0,8,-74.04727596,4.7123712
92,106,353,20,37,-74.04726452,4.757570523
36,31,120,6,12,-74.04726164,4.753842686
28,32,112,0,26,-74.04725201,4.732393914
64,64,189,9,20,-74.04723421,4.739855453
31,30,76,0,5,-74.04722836,4.670374121
19,17,65,0,10,-74.04722725,4.725573267
57,72,240,0,23,-74.04720274,4.758848438
161,155,380,9,12,-74.04717866,4.666099875
38,36,130,0,14,-74.0471454,4.754278527
14,14,54,0,6,-74.04714235,4.669113028
34,28,98,15,8,-74.04712819,4.701976232
23,22,66,19,19,-74.04708774,4.742113027
3,3,9,0,2,-74.0470875,4.713581767
4,3,8,31,15,-74.04708156,4.679041806
35,28,96,7,12,-74.04707629,4.754728374
6,6,18,29,10,-74.04706135,4.680761634
27,26,94,9,19,-74.04705155,4.723915002
57,52,146,49,15,-74.04702644,4.698728971
53,49,160,0,7,-74.04702363,4.672536616
12,13,51,0,13,-74.04701908,4.721862867
22,17,51,6,8,-74.0470076,4.755123359
61,49,63,29,17,-74.04700135,4.676565579
21,17,50,0,8,-74.04700119,4.703699946
4,4,10,16,8,-74.04697798,4.687351024
287,276,691,11,28,-74.04696722,4.726400255
18,28,82,15,19,-74.04696192,4.742725751
12,10,43,0,6,-74.04696056,4.670887757
15,12,41,0,6,-74.0469577,4.703023015
107,119,405,23,38,-74.04695707,4.757487416
30,30,95,0,3,-74.04692831,4.731258068
31,28,72,17,14,-74.04692419,4.693138033
12,9,39,0,12,-74.04691895,4.722539169
56,60,201,8,22,-74.04689446,4.758750708
93,76,282,0,5,-74.04688901,4.759321992
14,13,32,0,21,-74.04683929,4.743354229
15,15,49,5,12,-74.04683031,4.723200817
56,54,130,16,12,-74.04682631,4.674683766
361,353,926,16,18,-74.04682042,4.727275682
