"";"dgrid";"Fecha";"Accidentes";"Latitud.Inferior";"Latitud.Superior";"Longitud.Inferior";"Longitud.Superior";"semaf_count_d";"colegios_count_d";"paraderos_count_d";"parques_count_d";"estaciones_count_d";"viasprincipales_count_d";"viassecudarias_count_d";"viviendas_count_d";"hogares_count_d";"personas_count_d";"comercial_count_d";"lotes_count_d";"T_Med";"T_Max";"T_Min";"Hum_Rel_Med";"Prec_Tot";"Vis_Med";"Vel_Med_Viento";"Vel_Max_S_Viento";"Vel_Max_Raf_Viento";"Ind_Lluvia";"Ind_Nieve";"Ind_Tormenta";"Ind_Niebla";"Clas.Final";"TemporadaTrafico";"Eventos.Especiales";"CarrosCirculando"
"96";1;"6/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,7;19,3;9;67;0;10,9;13;27,8;0;0;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"97";1;"7/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,4;20;12;69;NA;10,1;11,9;29,4;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"98";1;"8/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,9;19;11,7;72;0,25;10,3;10,9;22,2;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"99";1;"9/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,8;20,2;9;60;0;11,6;10,7;27,8;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"100";1;"10/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,2;20,2;9;65;0;12,4;13,5;24,1;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"101";1;"11/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,9;19,5;8,9;68;0;12,2;14,3;25,9;0;0;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloPares"
"102";1;"12/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,8;19;9,6;68;0;12,1;13,5;22,2;0;0;0;0;0;"Sabado";"Moderado Trafico";"No";"Todos"
"103";1;"13/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,1;20;6;68;0;12,2;12,6;25,9;0;0;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"104";1;"14/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,8;22;7;70;0;10,5;10,2;27,8;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"105";1;"15/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,7;21,5;11,6;82;3,05;9,3;6,7;14,8;0;1;0;0;1;"Habil";"Moderado Trafico";"No";"SoloPares"
"106";1;"16/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,2;18,4;10;81;3,05;10,1;7,4;22,2;0;1;0;0;1;"VisperaDescanso";"Moderado Trafico";"No";"SoloImpares"
"107";1;"17/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,8;19,4;10,9;81;18,03;9,7;9,1;20,6;0;1;0;0;0;"FestivoEntreSemana";"Bajo Trafico";"No";"Todos"
"108";1;"18/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,1;20;9,9;73;7,87;12,4;10,2;18,3;0;0;0;0;0;"FestivoEntreSemana";"Bajo Trafico";"No";"Todos"
"109";1;"19/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,1;20,4;11;83;4,06;10,9;9,1;14,8;0;1;0;0;0;"Sabado";"Bajo Trafico";"No";"Todos"
"110";1;"20/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,6;19;10;74;3,05;12,4;10,7;18,3;0;1;0;0;0;"DomingoFestivo";"Bajo Trafico";"No";"Todos"
"111";1;"21/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,5;18,2;8,5;79;0;10,9;9,4;22,2;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"112";1;"22/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,9;18,2;12;82;3,05;10,3;7,6;29,4;0;1;0;1;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"113";1;"23/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,8;20;8;80;18,03;10,8;10,2;24,1;0;1;0;1;0;"Habil";"Normal Trafico";"No";"SoloPares"
"114";1;"24/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,1;20,4;11,9;82;7,11;9,2;6,7;14,8;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"115";1;"25/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,1;19;10;74;2,03;12,4;10,2;22,2;0;0;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloPares"
"116";1;"26/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,3;19;10,8;74;0;12,1;9,6;20,6;0;0;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"117";1;"27/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14;20;9,6;76;0,25;12,2;9,8;18,3;0;1;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"118";1;"28/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,6;21;12;71;3,05;10,9;8,7;18,3;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"119";1;"29/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,7;20,9;11;74;5,08;11,1;10;18,3;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"120";1;"30/04/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,7;21;9,8;71;0,51;12,1;9,4;21,7;0;1;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloImpares"
"121";1;"1/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,3;21,4;10;79;0,51;10,9;6,9;13;0;1;0;0;0;"FestivoEntreSemana";"Normal Trafico";"No";"Todos"
"122";1;"2/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,2;20,2;11,7;73;1,02;11,6;7,8;24,1;0;1;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloImpares"
"123";1;"3/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,6;22;9;62;0;12,1;11,5;22,2;0;0;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"124";1;"4/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,8;21,7;5;71;0;12,2;9,8;22,2;0;0;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"125";1;"5/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,7;21;10,6;77;0;11,3;8;24,1;0;0;0;1;0;"Habil";"Normal Trafico";"No";"SoloPares"
"126";1;"6/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,3;20,5;8;80;1,02;8,5;8;22,2;0;0;0;0;1;"Habil";"Normal Trafico";"No";"SoloImpares"
"127";1;"7/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,8;19;11,9;81;7,87;10,1;6,7;18;0;1;0;1;0;"Habil";"Normal Trafico";"No";"SoloPares"
"128";1;"8/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,1;19;12;86;2,03;8,2;8,7;22,2;0;1;0;1;1;"Habil";"Normal Trafico";"No";"SoloImpares"
"129";1;"9/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,8;18,6;11,4;84;11,94;8,5;8,5;20,6;0;1;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloPares"
"130";1;"10/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,4;18,4;11,9;82;1,02;9,7;9,4;28,7;0;1;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"131";1;"11/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14;18,2;11;87;0;9;9,6;27,8;0;1;0;1;1;"DomingoFestivo";"Normal Trafico";"Dia de la madre";"Todos"
"132";1;"12/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,3;20;11;84;32;7,7;6,5;25,9;0;1;0;1;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"133";1;"13/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,7;20;8,5;75;14,99;10,8;9,3;22,2;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"134";1;"14/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,7;20;11,7;67;0;11,6;10,9;18,3;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"135";1;"15/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,1;20,1;8,5;78;NA;11,4;9,6;25,9;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"136";1;"16/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,4;19,8;8,3;84;11,94;11,7;7,6;18,3;0;1;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloImpares"
"137";1;"17/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,8;18;11;84;0,51;10,1;7,4;22,2;0;1;0;0;1;"Sabado";"Normal Trafico";"No";"Todos"
"138";1;"18/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,1;19;11;82;0,76;10,1;8,7;18,3;0;1;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"139";1;"19/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,4;18,7;9;77;0;11,6;10,9;25,9;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"140";1;"20/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,5;19;11,6;66;0;11,6;11,9;20,6;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"141";1;"21/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,2;20;2,6;77;0;11,9;9,6;24,1;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"142";1;"22/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,6;23;9,8;74;10,92;9,3;8;29,4;0;1;0;1;1;"Habil";"Normal Trafico";"No";"SoloImpares"
"143";1;"23/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,5;22,6;9;81;7,11;11,6;8,9;29,4;0;1;0;1;0;"VisperaDescanso";"Normal Trafico";"No";"SoloPares"
"144";1;"24/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,9;22;8;64;12,95;10,5;11,9;79,1;0;0;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"145";1;"25/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,9;21;4,6;69;0;11,1;10,4;22,2;0;0;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"146";1;"26/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,6;19,2;7;71;0;10,9;10,6;25,9;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"147";1;"27/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,4;17;9,5;79;0,51;10,1;8,3;18,3;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"148";1;"28/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,4;19;9;79;2,03;10,8;8,5;18,3;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"149";1;"29/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,8;19,8;10,6;74;0,25;10,8;8;16,5;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"150";1;"30/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,1;20;9;79;0;10,1;7,4;14,8;0;1;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloImpares"
"151";1;"31/05/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,8;20,2;11,7;73;2,03;11,6;10,2;25,2;0;1;0;0;0;"Sabado";"Moderado Trafico";"No";"Todos"
"152";1;"1/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,1;19;11;68;0,51;11,1;12,6;22,2;0;0;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"153";1;"2/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,1;20;12;75;0;11,6;9,6;22,2;0;1;0;0;0;"FestivoEntreSemana";"Moderado Trafico";"No";"Todos"
"154";1;"3/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,1;19;7;73;0;10,9;8,5;18,3;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"155";1;"4/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,2;19,4;11;72;0;11,6;10,6;22,2;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"156";1;"5/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,9;20;9,9;72;NA;11,6;11,5;29,4;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"157";1;"6/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14;19,8;10,8;78;0;11,6;9,4;20,6;0;1;0;0;0;"VisperaDescanso";"Moderado Trafico";"No";"SoloImpares"
"158";1;"7/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,6;17,7;11,7;85;6,1;10,3;10,2;18,3;0;1;0;0;0;"Sabado";"Moderado Trafico";"No";"Todos"
"159";1;"8/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,1;18;10,6;78;1,02;11,1;10;14,8;0;1;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"160";1;"9/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,8;20;9,8;74;2,03;11,3;10,6;22,2;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"161";1;"10/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,3;19,5;11;72;0;12,2;14,6;29,4;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"162";1;"11/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,1;20;8;71;0;11,3;12,2;22,2;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"163";1;"12/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,3;19,6;9;70;0;12,7;13,1;22,2;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"164";1;"13/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,3;20;9;72;0;12,2;11,9;27,8;0;0;0;0;0;"VisperaDescanso";"Moderado Trafico";"No";"SoloPares"
"165";1;"14/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,2;20;9,6;75;3,05;10,9;10,9;22,2;0;1;0;0;0;"Sabado";"Moderado Trafico";"Partido Colombia";"Todos"
"166";1;"15/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,6;19,8;9;74;1,02;11,9;14,6;33,5;0;0;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"167";1;"16/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,3;19;9,5;64;0;11,9;15,4;28,7;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"168";1;"17/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,6;18,5;10;70;0;11,4;14,4;29,4;0;1;0;0;0;"Habil";"Moderado Trafico";"Dia del padre";"SoloPares"
"169";1;"18/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,1;18;9;66;0;12,1;13;22,2;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"170";1;"19/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,1;19;9,7;73;0,25;10,9;14,8;28,7;0;1;0;0;0;"Habil";"Moderado Trafico";"Partido Colombia";"SoloPares"
"171";1;"20/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,9;18,7;7,9;71;0;12,7;13,9;32,4;0;1;0;0;0;"VisperaDescanso";"Moderado Trafico";"No";"SoloImpares"
"172";1;"21/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,6;18,1;9,5;77;5,08;10,8;8,9;22,2;0;1;0;0;0;"Sabado";"Bajo Trafico";"No";"Todos"
"173";1;"22/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,8;18,1;10,6;82;2,29;10,1;8,5;18,3;0;1;0;0;0;"DomingoFestivo";"Bajo Trafico";"No";"Todos"
"174";1;"23/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,6;18;9,9;77;0;10,3;10,4;28,7;0;1;0;0;0;"FestivoEntreSemana";"Bajo Trafico";"No";"Todos"
"175";1;"24/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,7;18;11;82;1,02;9,3;10,9;22,2;0;1;0;0;0;"Habil";"Bajo Trafico";"Partido Colombia";"SoloImpares"
"176";1;"25/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,8;18;11;78;4,06;10,5;8,1;22,2;0;1;0;0;0;"Habil";"Bajo Trafico";"No";"SoloPares"
"177";1;"26/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,4;18;9;68;1,02;11,6;12,4;24,1;0;1;0;0;0;"Habil";"Bajo Trafico";"No";"SoloImpares"
"178";1;"27/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,2;19;7;57;0;10,5;12,4;27,8;0;0;0;0;0;"VisperaDescanso";"Bajo Trafico";"No";"SoloPares"
"179";1;"28/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,8;18,8;9,9;74;0,51;11,4;8,7;18,3;0;1;0;0;0;"Sabado";"Bajo Trafico";"Partido Colombia";"Todos"
"180";1;"29/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,9;19;10;73;1,02;11,3;12;25,9;0;1;0;0;0;"DomingoFestivo";"Bajo Trafico";"No";"Todos"
"181";1;"30/06/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,7;18,5;8;78;0,76;12,1;9,6;18,3;0;1;0;0;0;"FestivoEntreSemana";"Bajo Trafico";"No";"Todos"
"182";1;"1/07/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,9;19;9;78;NA;11,3;9,3;21,7;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"183";1;"2/07/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,8;20;10,1;72;3,05;11,4;13,9;29,4;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"184";1;"3/07/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,4;20,1;8,8;65;0;11,7;10,4;25,9;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"185";1;"4/07/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,7;20;8;71;NA;12,4;11,9;25,9;0;1;0;0;0;"VisperaDescanso";"Moderado Trafico";"Partido Colombia";"SoloImpares"
"186";1;"5/07/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,2;19,9;10;72;0,76;11,9;10,4;22,2;0;1;0;0;0;"Sabado";"Moderado Trafico";"No";"Todos"
"187";1;"6/07/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,8;19,2;10;73;0;12,4;12,6;27,8;0;0;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"188";1;"7/07/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,6;17,9;9;83;0,25;10,6;10,4;22,2;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"189";1;"8/07/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,7;18;10;74;3,05;12,2;12,6;25,9;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"190";1;"9/07/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,2;17,6;9;76;0;10,3;9,3;20,6;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"191";1;"10/07/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,3;19;9;75;2,03;11,6;12;25,9;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"192";1;"11/07/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,1;19;9;72;0;11,9;14,4;29,4;0;0;0;0;0;"VisperaDescanso";"Moderado Trafico";"No";"SoloPares"
"193";1;"12/07/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,7;18,8;11;78;0,76;11,6;8;20,6;0;1;0;0;0;"Sabado";"Moderado Trafico";"No";"Todos"
"194";1;"13/07/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,9;14;10;82;0;10;8,9;11,1;0;0;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"195";1;"14/07/2014";0;4,81832;4,83;-74,07659;-74,04987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,9;16,2;10;77;6,1;9,3;13;33,5;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
